D:\simulator\data\IMG\center_2022_06_09_09_17_50_838.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_50_838.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_50_838.jpg, 0, 0.85563, 0, 5.563437
D:\simulator\data\IMG\center_2022_06_09_09_17_50_944.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_50_944.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_50_944.jpg, 0, 0.557304, 0, 6.344237
D:\simulator\data\IMG\center_2022_06_09_09_17_51_046.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_51_046.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_51_046.jpg, 0, 0.8196585, 0, 7.136974
D:\simulator\data\IMG\center_2022_06_09_09_17_51_152.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_51_152.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_51_152.jpg, 0, 1, 0, 8.229883
D:\simulator\data\IMG\center_2022_06_09_09_17_51_255.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_51_255.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_51_255.jpg, -0.31002, 1, 0, 9.551962
D:\simulator\data\IMG\center_2022_06_09_09_17_51_356.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_51_356.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_51_356.jpg, -0.3994128, 0.95791, 0, 10.59992
D:\simulator\data\IMG\center_2022_06_09_09_17_51_456.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_51_456.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_51_456.jpg, -0.09732664, 0.6558237, 0, 11.54028
D:\simulator\data\IMG\center_2022_06_09_09_17_51_561.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_51_561.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_51_561.jpg, -0.0201186, 0.3417208, 0, 11.92728
D:\simulator\data\IMG\center_2022_06_09_09_17_51_664.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_51_664.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_51_664.jpg, -0.3073473, 0.05449206, 0, 11.94532
D:\simulator\data\IMG\center_2022_06_09_09_17_52_035.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_52_035.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_52_035.jpg, 0, 1, 0, 15.48918
D:\simulator\data\IMG\center_2022_06_09_09_17_52_132.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_52_132.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_52_132.jpg, 0, 0.6987868, 0, 16.3415
D:\simulator\data\IMG\center_2022_06_09_09_17_52_233.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_52_233.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_52_233.jpg, 0, 0.3958654, 0, 16.79941
D:\simulator\data\IMG\center_2022_06_09_09_17_52_339.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_52_339.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_52_339.jpg, 0, 0.09919749, 0, 16.92215
D:\simulator\data\IMG\center_2022_06_09_09_17_52_445.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_52_445.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_52_445.jpg, -0.1885437, 0, 0, 16.745
D:\simulator\data\IMG\center_2022_06_09_09_17_52_545.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_52_545.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_52_545.jpg, -0.4921336, 0, 0, 16.48344
D:\simulator\data\IMG\center_2022_06_09_09_17_52_646.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_52_646.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_52_646.jpg, -0.6219047, 0, 0, 16.13535
D:\simulator\data\IMG\center_2022_06_09_09_17_52_746.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_52_746.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_52_746.jpg, -0.3207577, 0, 0, 15.99325
D:\simulator\data\IMG\center_2022_06_09_09_17_52_847.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_52_847.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_52_847.jpg, -0.6207386, 0, 0, 15.78119
D:\simulator\data\IMG\center_2022_06_09_09_17_52_953.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_52_953.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_52_953.jpg, -0.9836876, 0, 0, 15.37045
D:\simulator\data\IMG\center_2022_06_09_09_17_53_054.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_53_054.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_53_054.jpg, -0.68087, 0, 0, 15.18398
D:\simulator\data\IMG\center_2022_06_09_09_17_53_157.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_53_157.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_53_157.jpg, -0.3937744, 0, 0, 15.08084
D:\simulator\data\IMG\center_2022_06_09_09_17_53_258.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_53_258.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_53_258.jpg, -0.09172753, 0.1871493, 0, 14.95923
D:\simulator\data\IMG\center_2022_06_09_09_17_53_364.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_53_364.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_53_364.jpg, 0, 0.4862853, 0, 15.18927
D:\simulator\data\IMG\center_2022_06_09_09_17_53_464.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_53_464.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_53_464.jpg, 0, 0.186225, 0, 15.45606
D:\simulator\data\IMG\center_2022_06_09_09_17_53_565.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_53_565.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_53_565.jpg, 0, 0.0421368, 0, 15.36321
D:\simulator\data\IMG\center_2022_06_09_09_17_53_673.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_53_673.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_53_673.jpg, 0, 0.4045692, 0, 15.50057
D:\simulator\data\IMG\center_2022_06_09_09_17_53_774.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_53_774.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_53_774.jpg, -0.1247472, 0.7085997, 0, 16.0698
D:\simulator\data\IMG\center_2022_06_09_09_17_53_874.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_53_874.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_53_874.jpg, -0.1724892, 0.5890059, 0, 16.72318
D:\simulator\data\IMG\center_2022_06_09_09_17_53_980.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_53_980.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_53_980.jpg, 0, 0.2912748, 0, 17.08217
D:\simulator\data\IMG\center_2022_06_09_09_17_54_081.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_54_081.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_54_081.jpg, 0, 0.1531749, 0, 17.07655
D:\simulator\data\IMG\center_2022_06_09_09_17_54_180.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_54_180.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_54_180.jpg, 0, 0.4534425, 0, 17.2831
D:\simulator\data\IMG\center_2022_06_09_09_17_54_287.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_54_287.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_54_287.jpg, 0, 0.7523193, 0, 17.87991
D:\simulator\data\IMG\center_2022_06_09_09_17_54_388.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_54_388.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_54_388.jpg, -0.0244131, 1, 0, 18.81945
D:\simulator\data\IMG\center_2022_06_09_09_17_54_489.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_54_489.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_54_489.jpg, -0.2841479, 1, 0, 19.98196
D:\simulator\data\IMG\center_2022_06_09_09_17_54_596.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_54_596.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_54_596.jpg, 0, 1, 0, 20.98482
D:\simulator\data\IMG\center_2022_06_09_09_17_54_698.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_54_698.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_54_698.jpg, 0, 1, 0, 21.99163
D:\simulator\data\IMG\center_2022_06_09_09_17_54_799.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_54_799.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_54_799.jpg, 0, 1, 0, 22.96741
D:\simulator\data\IMG\center_2022_06_09_09_17_54_900.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_54_900.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_54_900.jpg, 0, 1, 0, 23.9502
D:\simulator\data\IMG\center_2022_06_09_09_17_55_001.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_55_001.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_55_001.jpg, 0, 1, 0, 24.91601
D:\simulator\data\IMG\center_2022_06_09_09_17_55_107.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_55_107.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_55_107.jpg, -0.0636024, 1, 0, 25.87338
D:\simulator\data\IMG\center_2022_06_09_09_17_55_209.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_55_209.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_55_209.jpg, -0.4076587, 0.9790645, 0, 26.90211
D:\simulator\data\IMG\center_2022_06_09_09_17_55_315.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_55_315.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_55_315.jpg, -0.08860748, 0.6600133, 0, 27.61427
D:\simulator\data\IMG\center_2022_06_09_09_17_55_422.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_55_422.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_55_422.jpg, 0, 0.3601954, 0, 27.96452
D:\simulator\data\IMG\center_2022_06_09_09_17_55_526.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_55_526.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_55_526.jpg, 0, 0.0658486, 0, 27.95358
D:\simulator\data\IMG\center_2022_06_09_09_17_55_627.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_55_627.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_55_627.jpg, 0, 0.3224272, 0, 27.87536
D:\simulator\data\IMG\center_2022_06_09_09_17_55_733.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_55_733.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_55_733.jpg, 0, 0.186646, 0, 28.04733
D:\simulator\data\IMG\center_2022_06_09_09_17_55_840.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_55_840.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_55_840.jpg, -0.0410544, 0, 0, 27.84619
D:\simulator\data\IMG\center_2022_06_09_09_17_55_940.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_55_940.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_55_940.jpg, -0.3431742, 0, 0, 27.50046
D:\simulator\data\IMG\center_2022_06_09_09_17_56_042.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_56_042.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_56_042.jpg, -0.2121651, 0, 0, 27.1379
D:\simulator\data\IMG\center_2022_06_09_09_17_56_148.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_56_148.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_56_148.jpg, 0, 0, 0, 26.86193
D:\simulator\data\IMG\center_2022_06_09_09_17_56_255.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_56_255.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_56_255.jpg, 0, 0, 0, 26.53524
D:\simulator\data\IMG\center_2022_06_09_09_17_56_356.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_56_356.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_56_356.jpg, 0, 0.0443175, 0, 26.26873
D:\simulator\data\IMG\center_2022_06_09_09_17_56_461.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_56_461.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_56_461.jpg, 0, 0.3406731, 0, 26.22226
D:\simulator\data\IMG\center_2022_06_09_09_17_56_565.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_56_565.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_56_565.jpg, 0, 0.5899121, 0, 26.53697
D:\simulator\data\IMG\center_2022_06_09_09_17_56_666.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_56_666.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_56_666.jpg, -0.1473831, 0.2910467, 0, 26.80651
D:\simulator\data\IMG\center_2022_06_09_09_17_56_771.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_56_771.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_56_771.jpg, -0.0843108, 0, 0, 26.59277
D:\simulator\data\IMG\center_2022_06_09_09_17_56_871.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_56_871.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_56_871.jpg, 0, 0, 0, 26.32528
D:\simulator\data\IMG\center_2022_06_09_09_17_56_976.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_56_976.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_56_976.jpg, 0, 0, 0, 26.06068
D:\simulator\data\IMG\center_2022_06_09_09_17_57_083.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_57_083.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_57_083.jpg, 0, 0.0405603, 0, 25.79866
D:\simulator\data\IMG\center_2022_06_09_09_17_57_182.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_57_182.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_57_182.jpg, 0, 0.3219822, 0, 25.76211
D:\simulator\data\IMG\center_2022_06_09_09_17_57_287.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_57_287.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_57_287.jpg, -0.1662495, 0.4696488, 0, 26.05532
D:\simulator\data\IMG\center_2022_06_09_09_17_57_394.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_57_394.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_57_394.jpg, -0.1100823, 0.1099176, 0, 26.10756
D:\simulator\data\IMG\center_2022_06_09_09_17_57_495.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_57_495.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_57_495.jpg, 0, 0, 0, 25.86833
D:\simulator\data\IMG\center_2022_06_09_09_17_57_602.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_57_602.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_57_602.jpg, 0, 0, 0, 25.60766
D:\simulator\data\IMG\center_2022_06_09_09_17_57_707.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_57_707.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_57_707.jpg, 0, 0.1874301, 0, 25.40761
D:\simulator\data\IMG\center_2022_06_09_09_17_57_814.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_57_814.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_57_814.jpg, 0, 0.4645173, 0, 25.63398
D:\simulator\data\IMG\center_2022_06_09_09_17_57_920.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_57_920.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_57_920.jpg, -0.2109591, 0.1650776, 0, 25.75255
D:\simulator\data\IMG\center_2022_06_09_09_17_58_023.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_58_023.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_58_023.jpg, -0.2948256, 0, 0, 25.44866
D:\simulator\data\IMG\center_2022_06_09_09_17_58_129.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_58_129.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_58_129.jpg, 0, 0, 0, 25.13705
D:\simulator\data\IMG\center_2022_06_09_09_17_58_232.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_58_232.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_58_232.jpg, -0.0203883, 0, 0, 24.88105
D:\simulator\data\IMG\center_2022_06_09_09_17_58_336.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_58_336.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_58_336.jpg, -0.3155256, 0, 0, 24.58791
D:\simulator\data\IMG\center_2022_06_09_09_17_58_442.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_58_442.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_58_442.jpg, -0.1788243, 0, 0, 24.28657
D:\simulator\data\IMG\center_2022_06_09_09_17_58_546.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_58_546.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_58_546.jpg, 0, 0, 0, 24.03722
D:\simulator\data\IMG\center_2022_06_09_09_17_58_654.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_58_654.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_58_654.jpg, 0, 0, 0, 23.74457
D:\simulator\data\IMG\center_2022_06_09_09_17_58_759.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_58_759.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_58_759.jpg, 0, 0.2968059, 0, 23.66966
D:\simulator\data\IMG\center_2022_06_09_09_17_58_860.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_58_860.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_58_860.jpg, 0, 0.4762182, 0, 23.97207
D:\simulator\data\IMG\center_2022_06_09_09_17_58_967.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_58_967.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_58_967.jpg, 0, 0.1763005, 0, 24.12738
D:\simulator\data\IMG\center_2022_06_09_09_17_59_072.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_59_072.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_59_072.jpg, -0.3147762, 0, 0, 23.8425
D:\simulator\data\IMG\center_2022_06_09_09_17_59_179.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_59_179.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_59_179.jpg, -0.3621963, 0, 0, 23.4782
D:\simulator\data\IMG\center_2022_06_09_09_17_59_285.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_59_285.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_59_285.jpg, -0.06441901, 0, 0, 23.24395
D:\simulator\data\IMG\center_2022_06_09_09_17_59_385.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_59_385.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_59_385.jpg, 0, 0, 0, 22.99831
D:\simulator\data\IMG\center_2022_06_09_09_17_59_492.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_59_492.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_59_492.jpg, 0, 0.2075205, 0, 22.79607
D:\simulator\data\IMG\center_2022_06_09_09_17_59_597.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_59_597.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_59_597.jpg, 0, 0.5070756, 0, 23.00026
D:\simulator\data\IMG\center_2022_06_09_09_17_59_703.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_59_703.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_59_703.jpg, 0, 0.8055945, 0, 23.55993
D:\simulator\data\IMG\center_2022_06_09_09_17_59_811.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_59_811.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_59_811.jpg, 0, 0.7083193, 0, 24.51887
D:\simulator\data\IMG\center_2022_06_09_09_17_59_912.jpg, D:\simulator\data\IMG\left_2022_06_09_09_17_59_912.jpg, D:\simulator\data\IMG\right_2022_06_09_09_17_59_912.jpg, -0.0836697, 0.4046578, 0, 24.95439
D:\simulator\data\IMG\center_2022_06_09_09_18_00_013.jpg, D:\simulator\data\IMG\left_2022_06_09_09_18_00_013.jpg, D:\simulator\data\IMG\right_2022_06_09_09_18_00_013.jpg, -0.3859389, 0.1023886, 0, 24.9415
D:\simulator\data\IMG\center_2022_06_09_09_18_00_118.jpg, D:\simulator\data\IMG\left_2022_06_09_09_18_00_118.jpg, D:\simulator\data\IMG\right_2022_06_09_09_18_00_118.jpg, -0.08817989, 0, 0, 24.68831
D:\simulator\data\IMG\center_2022_06_09_09_18_00_219.jpg, D:\simulator\data\IMG\left_2022_06_09_09_18_00_219.jpg, D:\simulator\data\IMG\right_2022_06_09_09_18_00_219.jpg, 0, 0, 0, 24.43185
D:\simulator\data\IMG\center_2022_06_09_09_18_00_325.jpg, D:\simulator\data\IMG\left_2022_06_09_09_18_00_325.jpg, D:\simulator\data\IMG\right_2022_06_09_09_18_00_325.jpg, 0, 0.2057319, 0, 24.26556
D:\simulator\data\IMG\center_2022_06_09_09_18_00_430.jpg, D:\simulator\data\IMG\left_2022_06_09_09_18_00_430.jpg, D:\simulator\data\IMG\right_2022_06_09_09_18_00_430.jpg, 0, 0.4356971, 0, 24.53297
D:\simulator\data\IMG\center_2022_06_09_09_18_00_530.jpg, D:\simulator\data\IMG\left_2022_06_09_09_18_00_530.jpg, D:\simulator\data\IMG\right_2022_06_09_09_18_00_530.jpg, 0, 0.1344002, 0, 24.62766
D:\simulator\data\IMG\center_2022_06_09_09_18_00_631.jpg, D:\simulator\data\IMG\left_2022_06_09_09_18_00_631.jpg, D:\simulator\data\IMG\right_2022_06_09_09_18_00_631.jpg, 0, 0, 0, 24.41958
D:\simulator\data\IMG\center_2022_06_09_09_18_00_737.jpg, D:\simulator\data\IMG\left_2022_06_09_09_18_00_737.jpg, D:\simulator\data\IMG\right_2022_06_09_09_18_00_737.jpg, 0, 0.1864179, 0, 24.23816
D:\simulator\data\IMG\center_2022_06_09_09_18_00_837.jpg, D:\simulator\data\IMG\left_2022_06_09_09_18_00_837.jpg, D:\simulator\data\IMG\right_2022_06_09_09_18_00_837.jpg, 0, 0.4465959, 0, 24.3985
